index,tconst,originalTitle,genres,averageRating,numVotes,URL,poster,youtube,keywords,nas
20,tt0361748,Inglourious Basterds,"Adventure,Drama,War",8.3,1187620,https://www.imdb.com/title/tt0361748/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/kaVhtfVoyg4,revenge massacre brutality bomb scalping racism sadism violence torture strangulation holocaust vengeance elimination soldier pistol mutilation axe corpse sniper whipping knife betrayal blood stabbing interrogation psychopath colonel murder explosion champagne translator theater threat satire firearm homage camp combat tension danger suspicion bayonet gun investigation detective search escape fear scar army dress actress military lieutenant spy love kiss defenestration projectionist anger dog village nickname milk sergeant newspaper autograph farm basement waitress farmhouse peasant truck bar fire waiter restaurant general rat forest veterinarian epilogue gore death,XWW en 8.0
21,tt0209144,Memento,"Mystery,Thriller",8.4,1068529,https://www.imdb.com/title/tt0209144/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/KpNLhJhp8uI,memory telephone insulin diabetic murder revenge tattoo photograph note insurance memento suspense injection jaguar lingerie monologue shower identity paranoia vengeance widower panty cleavage psychological motel imagination manipulation money ambiguity strangulation darkness desperation campfire fire scar asphyxiation investigation crowbar beating vigilante vigilantism ambush corpse brawl fight doctor diner pistol revolver undercover bartender schizophrenic deception violence bar chase souvenir diabetes amnesia,JP en 8.0
22,tt0848228,The Avengers,"Action,Adventure,Sci-Fi",8,1220423,https://www.imdb.com/title/tt0848228/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNDYxNjQyMjAtNTdiOS00NGYwLWFmNTAtNThmYjU5ZGI2YTI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/W9ZnpIGvZUo,superhero h e l avenger showdown battle blockbuster interrogation genius violence creature destruction tesseract soldier alien assassin invisibility hostage rocket laboratory mission wormhole scepter revenge deception inventor technology billionaire battleship explosion manipulation cube shapeshifter megalomaniac ambush professor explosive prologue god murder death rampage brutality mercilessness extraterrestrial honda jeep shield captain army attack fight monster escape thunder gym veteran aircraft archery battlefield helicopter airplane parachute disguise banquet betrayal arrest elevator rescue costume electrocution forest sabotage redemption knife combat brawl bomb beating mothership rivalry impalement portal bank spaceship laser mercenary pistol philanthropist sorcerer immortal helmet sequel bodyguard robot prisoner missile cameo mask chase spy hammer lightning kneeling archer orchestra german scientist spear tuxedo giant transformation warrior,CA en 8.0
23,tt0088763,Back to the Future,"Adventure,Comedy,Sci-Fi",8.5,984772,https://www.imdb.com/title/tt0088763/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/UpEbGV-mjq0,future paradox band underwear plutonium jeep chase clock lightning automobile cafeteria diner guitar terrorist inventor bully destiny television night past song pursuit hero villain visitor visit car profanity canine vehicle suburb telescope fire bicycle geek blockbuster crush helicopter thunderstorm photograph dog barn overall woman manure shotgun,JP en 8.0
24,tt0993846,The Wolf of Wall Street,"Biography,Crime,Drama",8.2,1094746,https://www.imdb.com/title/tt0993846/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/PlSjPfpmhIU,stockbroker fellatio debauchery adultery orgy lust infidelity promiscuity corruption party stripper nudity marriage orgasm vomiting thong manager bikini lingerie threesome cocaine divorce cunnilingus masturbation scam nipple wealth prison alcoholism rape drinking underwear drug prostitution vagina unfaithfulness panty satire prostitute choking helicopter reporter wedding mansion goldfish yacht penis erection testicle enema python celebration vulgarity flood lightning bank decadence insanity betrayal paranoia panic deception diner check taxi revenge scheme computer beach apartment realtor journalist trial escape office deal manipulation training disguise hotel knife bed scar bruise seminar prisoner fortune playboy heroin alcoholic immorality anger hatred controversial cameo attraction desperation violence controversy u shrimp lobster handgun workout barter boat ship profanity love selfishness hedonism screwdriver incompetence teacher cheat medium publicity mania incest enforcer drunk crawling teaching maid idealist mentor fear victim evidence napkin courtroom luck anxiety tea running bar bail judge tennis fraud megaphone suicide bathtub interview jasmine attorney golf duchess jewelry kicking morphine salesman millionaire mortgage harassment eviction whiskey businessman business sunglass eating food smuggling gun apology prank banker debt eyeglass drink candle greed telephone marijuana limousine applause newspaper beer money kiss pregnancy dartboard mirror dancing dancer testosterone lie theft thief blood beating microphone photograph restaurant montage airplane investigation sedative forgery rescue bribe bribery criminal promise urination horse policeman hypocrite intern caviar courthouse court handcuff jail guilt friendship friend fight conspiracy elevator gossip finance custom pen commission butler infant dog arrest management subway shipwreck toupee subpoena treadmill aquarium passport tailor champagne olive drunkenness midget lawyer interrogation tattoo rainstorm homosexual alcohol chanting idealism rat pill gay mustache,IE en 8.0
25,tt0169547,American Beauty,Drama,8.3,1024565,https://www.imdb.com/title/tt0169547/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNTBmZWJkNjctNDhiNC00MGE2LWEwOTctZTk5OGVhMWMyNmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/4qVv7xg-uDY,virginity unfaithfulness breast adultery obsession lust neighborhood drug nudity cheating facade gunshot misunderstanding fondling cleavage exhibitionist marijuana infidelity cheerleader homosexuality suburb erotica whore infatuation hate model death virgin sofa argument rain exhibitionism bra panty materialism blackmail satire neurosis seduction masturbation crush murder voyeur rose insecurity blonde motel neighbor realtor homosexual schoolgirl narcissism narcissist u loser depression topless nipple tragicomedy workout stripping eavesdropping fingering bed table mistrust paranoia beating handgun irreverence denial tyrant sarcasm gun lying cynicism innuendo alienation tension dissatisfaction flirting existentialism gardening barefoot garage asparagus colonel moving advertising blood cushion car bathroom bedroom memorabilia joblessness truth pedophilia anger computer buttock camera schoolboy rainstorm cubicle dance shower couch repression basketball dinner businessman bathtub deception harlot wench nubile moaning exercise screaming kiss friendship television beer gore magazine blockbuster balaclava violence writer perversion,JP en 8.0
26,tt0103064,Terminator 2: Judgment Day,"Action,Sci-Fi",8.5,951185,https://www.imdb.com/title/tt0103064/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMGU2NzRmZjUtOGUxYS00ZjdjLWEwZWItY2NlM2JhNjkxNTFmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/XPtVZ69lomk,future sequel ally wound nosebleed profanity melting villain truck argument nightmare motorcycle kiss teamwork team axe traffic nightgown fire attack ambush sword gore violence apocalypse hero sacrifice blood suicide car lamp spark house hug jeep arcade acquaintance rifle question vest earring billiards television jacket robot battle skeleton fight lava telephone guard trust playground dog desert idealism savior warrior psychopath sunglass love redemption showdown hair belt broom needle syringe suspense hopscotch fence elevator tattoo companion enemy grass hostage shirt jean admiration shapeshifter friendship death flame gunshot gun handgun boot computer handshake shotgun defenestration boy courage cut order running anger threat brutality blonde rotorcraft firearm vehicle poky cry bar friend demand prejudice gas flashlight injection baton oven photograph waitress handcuff murder knife machine explosion brawl combat survivalist scientist impersonation hope explosive bodyguard respect promise kindness honor compassion chemistry mercy weapon helicopter escape android chemical sanitarium blockbuster steel invulnerability chase,CA en 8.0
27,tt0073486,One Flew Over the Cuckoo's Nest,Drama,8.7,866945,https://www.imdb.com/title/tt0073486/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/zMox95yKNkY,nurse escape tragicomedy psychopath lobotomy sexuality asylum rebel authority confinement sadist schizophrenic restraint psychiatry cleavage panty woman villainess evil hero patient insanity convict motivational disability schizophrenia irreverence claustrophobia drunkenness death fence persecution oppression defiance doctor craziness compassion anger blood voting suffocation strangulation party medication marina individuality helicopter euthanasia dancing bus brawl epilepsy blockbuster psychoanalysis fishing freedom suicide basketball sitting yawning yawn hysteria cheating stuttering television,XWW en 9.0
28,tt1130884,Shutter Island,"Mystery,Thriller",8.1,1056930,https://www.imdb.com/title/tt1130884/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/5iaYLCiq5RM,psyche memory cave filicide psychotherapy confinement disappearance delusion asylum containment suspense nightmare anagram psychotherapist trauma revelation bloodstain match ambiguity psychological island hospital investigation fire soldier storm migraine interview lighthouse u murderess secret doctor death hurricane kiss revolver photograph explosion tie deception brainwashing torture experiment cage fight attack revenge scar girl fortress cellar fort hysteria cry blackout alarm execution fence gunshot crypt tomb racist notebook dust arrogance lie bottle therapy nurse sea witness widow detective cell garden gun guard prison captain port gramophone orderly handcuff chain ship boat investigator drawing strangulation imagination vomiting choking tide rainstorm lightning wood disfigurement matchstick handgun interrogation phonograph rain snow badge radio syringe necktie tattoo massacre wind cemetery suspicion infanticide violence alcoholic rat medicine sedative injection harbor dock mausoleum graveyard ash warden blood guilt surrealism shower rifle pistol seasickness psychiatrist paranoia murder lobotomy hallucination pyromaniac psychology insanity illusion dream schizophrenia denouement pond jeep ferry psychopath cliff note holocaust corpse,CA en 8.0
29,tt0110357,The Lion King,"Adventure,Animation,Drama",8.5,889622,https://www.imdb.com/title/tt0110357/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/vgEAkOtl1FE,king lion scar prince uncle wildebeest stampede hyena liar lie dancing famine warrior battlefield battle tear anthropomorphism spirituality bird blockbuster monkey sunrise cub animal roar trauma widow mourning grief manipulation victory fight fighting showdown tragedy rivalry revenge jealousy friendship lava epic disobedience baboon fratricide runaway betrayal murder flatulence villain roaring death cry balladeer ant wrestling brawl challenge duel regicide rescue love cage shaman vulture swimming thunderstorm redemption canyon desert fire wildlife controversy fascism remade insect elephant zebra rain wildfire jungle,US en 8.0
30,tt0434409,V for Vendetta,"Action,Drama,Sci-Fi",8.2,984042,https://www.imdb.com/title/tt0434409/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",urlnotfound,fascist freedom revolution oppression vigilante conservatism conservative terrorist justice chancellor cleavage government panty bacon mask anarchist pedophilia surveillance protest underwear brutality violence totalitarianism dictator fascism breast pig homosexual homosexuality rape fuzz bartender domino woman future girl hatred fight torture vendetta superhero defenestration classroom flower priest mirror blister tear cry shooting eyeglass conspiracy breakfast cooking eating elevator investigation impersonator double jail prisoner beating rat church statue plague dressing execution hostage evacuation demonstration drinking pub photograph student prologue mannequin barricade sedition treason dancing fencing lie gun boy death censorship suffocation nosebleed rain food disappearance cape politics letter botanist resurrection underground train strangulation school kiss hanging fire fertilizer egg dance chalk blood suspense visionary vandalism terrorism satire guerrilla confrontation assassin liberty dictatorship idealism hope propaganda prison murder virus sword subway statuette slashing shower robbery riot poison pharmacy parliament jukebox interrogation inspector firework explosion experiment epidemic diary curfew courier corpse commander cellar bishop autopsy alarm actress rose knife sabotage revenge anarchy gay combat detective search police drink dagger dancer fog stabbing toilet brainwashing,CA en 8.0
31,tt0112573,Braveheart,"Biography,Drama,History",8.3,921466,https://www.imdb.com/title/tt0112573/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/BUgzS-PkIJQ,revolt legend idealism nobility tyranny epic warrior fight breast friend enemy heroine boy man woman brutality weapon scrotum testicle scot underdog insult lance battlefield defenestration bagpipe politics controversy blood love nightmare violence bravery death brotherhood dream wedding uncle speech spear rainstorm prologue prison princess pregnancy prayer nationalism murder leprosy knighthood joust handkerchief gore funeral freedom forest fire farmer disguise disembowelment corpse combat cavalry catholic castle burial betrayal barn archery ambush adultery mooning friendship blockbuster revenge kilt execution cautery horse torture honor martyr courage dismemberment impalement hanging massacre battle decapitation sword homosexuality siege rape,CA en 8.0
